timestamp,buyer,seller,symbol,currency,price,quantity,day,source_file,notional,day_book,symbol_book,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss,source_file_book,outer_bid,outer_ask,wall_mid_outer,spread,top3_bid_volume,top3_ask_volume,book_imbalance,wall_bid,wall_ask,wall_mid,book_index,mid_plus_1,mid_plus_2,mid_plus_5,mid_plus_10,mid_plus_20,mid_plus_50,mid_plus_100,next_top3_bid,next_top3_ask,bid_at_trade,ask_at_trade,aggressor,mark,role,side,edge_at_fill,mark_aggressor,session_bin,quantity_bin,mid_move_100,fwd_100,fwd_pnl_100,mid_move_200,fwd_200,fwd_pnl_200,mid_move_500,fwd_500,fwd_pnl_500,mid_move_1000,fwd_1000,fwd_pnl_1000,mid_move_2000,fwd_2000,fwd_pnl_2000,mid_move_5000,fwd_5000,fwd_pnl_5000,mid_move_10000,fwd_10000,fwd_pnl_10000
1300,Mark 14,Mark 38,VEV_4000,XIRECS,1251.0,3,2,trades_round_4_day_2.csv,3753.0,2,VEV_4000,1251,13,1249.0,17.0,,,1273,13,1275.0,17.0,,,1262.0,0.0,prices_round_4_day_2.csv,1249.0,1275.0,1262.0,22,30.0,30.0,0.0,1249.0,1275.0,1262.0,13,1264.0,1264.5,1265.5,1269.0,1273.5,1274.5,1265.0,31.0,31.0,1251,1273,sell,Mark 38,seller,-1.0,-11.0,True,early,3-5,-2.0,-13.0,-39.0,-2.5,-13.5,-40.5,-3.5,-14.5,-43.5,-7.0,-18.0,-54.0,-11.5,-22.5,-67.5,-12.5,-23.5,-70.5,-3.0,-14.0,-42.0
9000,Mark 38,Mark 14,VEV_4000,XIRECS,1278.0,1,2,trades_round_4_day_2.csv,1278.0,2,VEV_4000,1256,10,1254.0,28.0,,,1278,10,1280.0,28.0,,,1267.0,0.0,prices_round_4_day_2.csv,1254.0,1280.0,1267.0,22,38.0,38.0,0.0,1254.0,1280.0,1267.0,90,1266.5,1266.0,1263.5,1262.5,1262.5,1266.5,1269.5,32.0,32.0,1256,1278,buy,Mark 14,seller,-1.0,11.0,False,early,1-2,0.5,11.5,11.5,1.0,12.0,12.0,3.5,14.5,14.5,4.5,15.5,15.5,4.5,15.5,15.5,0.5,11.5,11.5,-2.5,8.5,8.5
34100,Mark 38,Mark 14,VEV_4000,XIRECS,1282.0,1,2,trades_round_4_day_2.csv,1282.0,2,VEV_4000,1261,14,1259.0,25.0,,,1282,14,1285.0,25.0,,,1271.5,0.0,prices_round_4_day_2.csv,1259.0,1285.0,1272.0,21,39.0,39.0,0.0,1259.0,1285.0,1272.0,341,1272.5,1272.5,1270.5,1267.0,1268.0,1267.0,1253.0,33.0,33.0,1261,1282,buy,Mark 14,seller,-1.0,10.5,False,early,1-2,-1.0,9.5,9.5,-1.0,9.5,9.5,1.0,11.5,11.5,4.5,15.0,15.0,3.5,14.0,14.0,4.5,15.0,15.0,18.5,29.0,29.0
39500,Mark 14,Mark 38,VEV_4000,XIRECS,1254.0,2,2,trades_round_4_day_2.csv,2508.0,2,VEV_4000,1254,7,1251.0,29.0,,,1275,7,1277.0,29.0,,,1264.5,0.0,prices_round_4_day_2.csv,1251.0,1277.0,1264.0,21,36.0,36.0,0.0,1251.0,1277.0,1264.0,395,1264.0,1261.5,1261.5,1258.0,1251.5,1255.5,1258.5,36.0,36.0,1254,1275,sell,Mark 38,seller,-1.0,-10.5,True,early,1-2,0.5,-10.0,-20.0,3.0,-7.5,-15.0,3.0,-7.5,-15.0,6.5,-4.0,-8.0,13.0,2.5,5.0,9.0,-1.5,-3.0,6.0,-4.5,-9.0
50200,Mark 14,Mark 38,VEV_4000,XIRECS,1249.0,3,2,trades_round_4_day_2.csv,3747.0,2,VEV_4000,1249,13,1246.0,30.0,,,1270,13,1272.0,30.0,,,1259.5,0.0,prices_round_4_day_2.csv,1246.0,1272.0,1259.0,21,43.0,43.0,0.0,1246.0,1272.0,1259.0,502,1259.0,1260.5,1261.5,1263.0,1261.5,1257.5,1242.5,40.0,40.0,1249,1270,sell,Mark 38,seller,-1.0,-10.5,True,early,3-5,0.5,-10.0,-30.0,-1.0,-11.5,-34.5,-2.0,-12.5,-37.5,-3.5,-14.0,-42.0,-2.0,-12.5,-37.5,2.0,-8.5,-25.5,17.0,6.5,19.5
63800,Mark 38,Mark 14,VEV_4000,XIRECS,1262.0,3,2,trades_round_4_day_2.csv,3786.0,2,VEV_4000,1241,9,1239.0,28.0,,,1262,9,1265.0,28.0,,,1251.5,0.0,prices_round_4_day_2.csv,1239.0,1265.0,1252.0,21,37.0,37.0,0.0,1239.0,1265.0,1252.0,638,1250.5,1252.0,1252.0,1251.5,1252.5,1253.5,1256.5,37.0,37.0,1241,1262,buy,Mark 14,seller,-1.0,10.5,False,early,3-5,1.0,11.5,34.5,-0.5,10.0,30.0,-0.5,10.0,30.0,-0.0,10.5,31.5,-1.0,9.5,28.5,-2.0,8.5,25.5,-5.0,5.5,16.5
80800,Mark 38,Mark 14,VEV_4000,XIRECS,1274.0,1,2,trades_round_4_day_2.csv,1274.0,2,VEV_4000,1253,8,1251.0,18.0,,,1274,8,1277.0,18.0,,,1263.5,0.0,prices_round_4_day_2.csv,1251.0,1277.0,1264.0,21,26.0,26.0,0.0,1251.0,1277.0,1264.0,808,1263.5,1264.5,1264.5,1265.5,1269.5,1269.5,1265.5,37.0,37.0,1253,1274,buy,Mark 14,seller,-1.0,10.5,False,early,1-2,-0.0,10.5,10.5,-1.0,9.5,9.5,-1.0,9.5,9.5,-2.0,8.5,8.5,-6.0,4.5,4.5,-6.0,4.5,4.5,-2.0,8.5,8.5
98600,Mark 14,Mark 38,VEV_4000,XIRECS,1255.0,1,2,trades_round_4_day_2.csv,1255.0,2,VEV_4000,1255,8,1253.0,25.0,,,1276,8,1279.0,25.0,,,1265.5,0.0,prices_round_4_day_2.csv,1253.0,1279.0,1266.0,21,33.0,33.0,0.0,1253.0,1279.0,1266.0,986,1265.0,1264.5,1264.5,1263.5,1259.5,1264.5,1261.5,27.0,27.0,1255,1276,sell,Mark 38,seller,-1.0,-10.5,True,early,1-2,0.5,-10.0,-10.0,1.0,-9.5,-9.5,1.0,-9.5,-9.5,2.0,-8.5,-8.5,6.0,-4.5,-4.5,1.0,-9.5,-9.5,4.0,-6.5,-6.5
103300,Mark 14,Mark 38,VEV_4000,XIRECS,1254.0,1,2,trades_round_4_day_2.csv,1254.0,2,VEV_4000,1254,13,1251.0,26.0,,,1275,13,1277.0,26.0,,,1264.5,0.0,prices_round_4_day_2.csv,1251.0,1277.0,1264.0,21,39.0,39.0,0.0,1251.0,1277.0,1264.0,1033,1265.5,1265.5,1263.0,1263.5,1260.5,1263.5,1256.5,30.0,30.0,1254,1275,sell,Mark 38,seller,-1.0,-10.5,True,early,1-2,-1.0,-11.5,-11.5,-1.0,-11.5,-11.5,1.5,-9.0,-9.0,1.0,-9.5,-9.5,4.0,-6.5,-6.5,1.0,-9.5,-9.5,8.0,-2.5,-2.5
103700,Mark 14,Mark 38,VEV_4000,XIRECS,1254.0,3,2,trades_round_4_day_2.csv,3762.0,2,VEV_4000,1254,15,1252.0,24.0,,,1276,15,1278.0,24.0,,,1265.0,0.0,prices_round_4_day_2.csv,1252.0,1278.0,1265.0,22,39.0,39.0,0.0,1252.0,1278.0,1265.0,1037,1263.0,1261.5,1261.5,1261.5,1259.5,1260.5,1256.5,37.0,37.0,1254,1276,sell,Mark 38,seller,-1.0,-11.0,True,early,3-5,2.0,-9.0,-27.0,3.5,-7.5,-22.5,3.5,-7.5,-22.5,3.5,-7.5,-22.5,5.5,-5.5,-16.5,4.5,-6.5,-19.5,8.5,-2.5,-7.5
109100,Mark 14,Mark 38,VEV_4000,XIRECS,1254.0,1,2,trades_round_4_day_2.csv,1254.0,2,VEV_4000,1254,15,1252.0,23.0,,,1276,15,1278.0,23.0,,,1265.0,0.0,prices_round_4_day_2.csv,1252.0,1278.0,1265.0,22,38.0,38.0,0.0,1252.0,1278.0,1265.0,1091,1264.0,1263.0,1262.5,1260.5,1258.5,1257.5,1250.5,26.0,26.0,1254,1276,sell,Mark 38,seller,-1.0,-11.0,True,early,1-2,1.0,-10.0,-10.0,2.0,-9.0,-9.0,2.5,-8.5,-8.5,4.5,-6.5,-6.5,6.5,-4.5,-4.5,7.5,-3.5,-3.5,14.5,3.5,3.5
111900,Mark 14,Mark 38,VEV_4000,XIRECS,1252.0,2,2,trades_round_4_day_2.csv,2504.0,2,VEV_4000,1252,14,1249.0,16.0,,,1273,14,1276.0,16.0,,,1262.5,0.0,prices_round_4_day_2.csv,1249.0,1276.0,1262.5,21,30.0,30.0,0.0,1249.0,1276.0,1262.5,1119,1261.0,1259.5,1257.5,1258.5,1257.5,1258.5,1259.5,39.0,39.0,1252,1273,sell,Mark 38,seller,-1.0,-10.5,True,early,1-2,1.5,-9.0,-18.0,3.0,-7.5,-15.0,5.0,-5.5,-11.0,4.0,-6.5,-13.0,5.0,-5.5,-11.0,4.0,-6.5,-13.0,3.0,-7.5,-15.0
114700,Mark 38,Mark 14,VEV_4000,XIRECS,1269.0,2,2,trades_round_4_day_2.csv,2538.0,2,VEV_4000,1248,10,1245.0,27.0,,,1269,10,1271.0,27.0,,,1258.5,0.0,prices_round_4_day_2.csv,1245.0,1271.0,1258.0,21,37.0,37.0,0.0,1245.0,1271.0,1258.0,1147,1259.5,1258.5,1255.5,1253.5,1257.5,1250.5,1261.5,28.0,28.0,1248,1269,buy,Mark 14,seller,-1.0,10.5,False,early,1-2,-1.0,9.5,19.0,-0.0,10.5,21.0,3.0,13.5,27.0,5.0,15.5,31.0,1.0,11.5,23.0,8.0,18.5,37.0,-3.0,7.5,15.0
116800,Mark 38,Mark 14,VEV_4000,XIRECS,1268.0,2,2,trades_round_4_day_2.csv,2536.0,2,VEV_4000,1247,12,1244.0,19.0,,,1268,12,1271.0,19.0,,,1257.5,0.0,prices_round_4_day_2.csv,1244.0,1271.0,1257.5,21,31.0,31.0,0.0,1244.0,1271.0,1257.5,1168,1258.5,1260.5,1259.5,1259.5,1253.5,1259.5,1261.5,39.0,39.0,1247,1268,buy,Mark 14,seller,-1.0,10.5,False,early,1-2,-1.0,9.5,19.0,-3.0,7.5,15.0,-2.0,8.5,17.0,-2.0,8.5,17.0,4.0,14.5,29.0,-2.0,8.5,17.0,-4.0,6.5,13.0
140900,Mark 14,Mark 38,VEV_4000,XIRECS,1246.0,1,2,trades_round_4_day_2.csv,1246.0,2,VEV_4000,1246,15,1244.0,23.0,,,1267,15,1270.0,23.0,,,1256.5,0.0,prices_round_4_day_2.csv,1244.0,1270.0,1257.0,21,38.0,38.0,0.0,1244.0,1270.0,1257.0,1409,1257.5,1256.5,1258.5,1258.0,1257.5,1268.5,1271.5,29.0,29.0,1246,1267,sell,Mark 38,seller,-1.0,-10.5,True,early,1-2,-1.0,-11.5,-11.5,-0.0,-10.5,-10.5,-2.0,-12.5,-12.5,-1.5,-12.0,-12.0,-1.0,-11.5,-11.5,-12.0,-22.5,-22.5,-15.0,-25.5,-25.5
144400,Mark 14,Mark 38,VEV_4000,XIRECS,1253.0,1,2,trades_round_4_day_2.csv,1253.0,2,VEV_4000,1253,11,1250.0,26.0,,,1274,11,1277.0,26.0,,,1263.5,0.0,prices_round_4_day_2.csv,1250.0,1277.0,1263.5,21,37.0,37.0,0.0,1250.0,1277.0,1263.5,1444,1263.5,1265.0,1266.0,1269.5,1264.0,1267.5,1271.5,32.0,32.0,1253,1274,sell,Mark 38,seller,-1.0,-10.5,True,early,1-2,-0.0,-10.5,-10.5,-1.5,-12.0,-12.0,-2.5,-13.0,-13.0,-6.0,-16.5,-16.5,-0.5,-11.0,-11.0,-4.0,-14.5,-14.5,-8.0,-18.5,-18.5
145800,Mark 14,Mark 38,VEV_4000,XIRECS,1257.0,1,2,trades_round_4_day_2.csv,1257.0,2,VEV_4000,1257,10,1255.0,17.0,,,1279,10,1281.0,17.0,,,1268.0,0.0,prices_round_4_day_2.csv,1255.0,1281.0,1268.0,22,27.0,27.0,0.0,1255.0,1281.0,1268.0,1458,1268.5,1268.5,1264.5,1263.0,1264.5,1270.5,1276.5,26.0,26.0,1257,1279,sell,Mark 38,seller,-1.0,-11.0,True,early,1-2,-0.5,-11.5,-11.5,-0.5,-11.5,-11.5,3.5,-7.5,-7.5,5.0,-6.0,-6.0,3.5,-7.5,-7.5,-2.5,-13.5,-13.5,-8.5,-19.5,-19.5
150400,Mark 38,Mark 14,VEV_4000,XIRECS,1278.0,1,2,trades_round_4_day_2.csv,1278.0,2,VEV_4000,1257,12,1254.0,17.0,,,1278,12,1281.0,17.0,,,1267.5,0.0,prices_round_4_day_2.csv,1254.0,1281.0,1267.5,21,29.0,29.0,0.0,1254.0,1281.0,1267.5,1504,1267.5,1267.5,1271.5,1272.0,1273.5,1275.0,1278.5,35.0,35.0,1257,1278,buy,Mark 14,seller,-1.0,10.5,False,early,1-2,-0.0,10.5,10.5,-0.0,10.5,10.5,-4.0,6.5,6.5,-4.5,6.0,6.0,-6.0,4.5,4.5,-7.5,3.0,3.0,-11.0,-0.5,-0.5
153100,Mark 38,Mark 14,VEV_4000,XIRECS,1284.0,3,2,trades_round_4_day_2.csv,3852.0,2,VEV_4000,1262,13,1260.0,27.0,,,1284,13,1286.0,27.0,,,1273.0,0.0,prices_round_4_day_2.csv,1260.0,1286.0,1273.0,22,40.0,40.0,0.0,1260.0,1286.0,1273.0,1531,1273.0,1272.0,1272.5,1270.5,1274.0,1275.5,1271.5,36.0,36.0,1262,1284,buy,Mark 14,seller,-1.0,11.0,False,early,3-5,-0.0,11.0,33.0,1.0,12.0,36.0,0.5,11.5,34.5,2.5,13.5,40.5,-1.0,10.0,30.0,-2.5,8.5,25.5,1.5,12.5,37.5
155900,Mark 38,Mark 14,VEV_4000,XIRECS,1285.0,2,2,trades_round_4_day_2.csv,2570.0,2,VEV_4000,1263,13,1261.0,25.0,,,1285,13,1287.0,25.0,,,1274.0,0.0,prices_round_4_day_2.csv,1261.0,1287.0,1274.0,22,38.0,38.0,0.0,1261.0,1287.0,1274.0,1559,1275.5,1274.5,1276.5,1274.0,1276.0,1271.5,1274.5,35.0,35.0,1263,1285,buy,Mark 14,seller,-1.0,11.0,False,early,1-2,-1.5,9.5,19.0,-0.5,10.5,21.0,-2.5,8.5,17.0,-0.0,11.0,22.0,-2.0,9.0,18.0,2.5,13.5,27.0,-0.5,10.5,21.0
166700,Mark 38,Mark 14,VEV_4000,XIRECS,1283.0,3,2,trades_round_4_day_2.csv,3849.0,2,VEV_4000,1262,13,1259.0,23.0,,,1283,13,1286.0,23.0,,,1272.5,0.0,prices_round_4_day_2.csv,1259.0,1286.0,1272.5,21,36.0,36.0,0.0,1259.0,1286.0,1272.5,1667,1271.5,1273.0,1272.5,1269.0,1269.5,1274.5,1279.5,36.0,36.0,1262,1283,buy,Mark 14,seller,-1.0,10.5,False,early,3-5,1.0,11.5,34.5,-0.5,10.0,30.0,-0.0,10.5,31.5,3.5,14.0,42.0,3.0,13.5,40.5,-2.0,8.5,25.5,-7.0,3.5,10.5
169200,Mark 14,Mark 38,VEV_4000,XIRECS,1261.0,3,2,trades_round_4_day_2.csv,3783.0,2,VEV_4000,1261,10,1258.0,18.0,,,1282,10,1285.0,18.0,,,1271.5,0.0,prices_round_4_day_2.csv,1258.0,1285.0,1271.5,21,28.0,28.0,0.0,1258.0,1285.0,1271.5,1692,1270.5,1270.5,1270.5,1268.5,1274.0,1277.0,1270.5,32.0,32.0,1261,1282,sell,Mark 38,seller,-1.0,-10.5,True,early,3-5,1.0,-9.5,-28.5,1.0,-9.5,-28.5,1.0,-9.5,-28.5,3.0,-7.5,-22.5,-2.5,-13.0,-39.0,-5.5,-16.0,-48.0,1.0,-9.5,-28.5
190900,Mark 38,Mark 14,VEV_4000,XIRECS,1270.0,1,2,trades_round_4_day_2.csv,1270.0,2,VEV_4000,1249,10,1247.0,23.0,,,1270,10,1273.0,23.0,,,1259.5,0.0,prices_round_4_day_2.csv,1247.0,1273.0,1260.0,21,33.0,33.0,0.0,1247.0,1273.0,1260.0,1909,1260.0,1261.0,1260.5,1260.0,1264.5,1264.5,1260.0,27.0,27.0,1249,1270,buy,Mark 14,seller,-1.0,10.5,False,early,1-2,-0.5,10.0,10.0,-1.5,9.0,9.0,-1.0,9.5,9.5,-0.5,10.0,10.0,-5.0,5.5,5.5,-5.0,5.5,5.5,-0.5,10.0,10.0
192700,Mark 14,Mark 38,VEV_4000,XIRECS,1253.0,2,2,trades_round_4_day_2.csv,2506.0,2,VEV_4000,1253,13,1251.0,20.0,,,1275,13,1277.0,20.0,,,1264.0,0.0,prices_round_4_day_2.csv,1251.0,1277.0,1264.0,22,33.0,33.0,0.0,1251.0,1277.0,1264.0,1927,1264.5,1264.5,1261.5,1263.5,1262.5,1264.5,1261.5,34.0,34.0,1253,1275,sell,Mark 38,seller,-1.0,-11.0,True,early,1-2,-0.5,-11.5,-23.0,-0.5,-11.5,-23.0,2.5,-8.5,-17.0,0.5,-10.5,-21.0,1.5,-9.5,-19.0,-0.5,-11.5,-23.0,2.5,-8.5,-17.0
195200,Mark 38,Mark 14,VEV_4000,XIRECS,1270.0,2,2,trades_round_4_day_2.csv,2540.0,2,VEV_4000,1249,15,1246.0,20.0,,,1270,15,1272.0,20.0,,,1259.5,0.0,prices_round_4_day_2.csv,1246.0,1272.0,1259.0,21,35.0,35.0,0.0,1246.0,1272.0,1259.0,1952,1260.5,1260.5,1263.5,1265.5,1261.5,1260.5,1264.5,33.0,33.0,1249,1270,buy,Mark 14,seller,-1.0,10.5,False,early,1-2,-1.0,9.5,19.0,-1.0,9.5,19.0,-4.0,6.5,13.0,-6.0,4.5,9.0,-2.0,8.5,17.0,-1.0,9.5,19.0,-5.0,5.5,11.0
196800,Mark 14,Mark 38,VEV_4000,XIRECS,1253.0,2,2,trades_round_4_day_2.csv,2506.0,2,VEV_4000,1253,12,1250.0,30.0,,,1274,12,1277.0,30.0,,,1263.5,0.0,prices_round_4_day_2.csv,1250.0,1277.0,1263.5,21,42.0,42.0,0.0,1250.0,1277.0,1263.5,1968,1260.5,1261.5,1263.0,1264.5,1264.5,1257.5,1269.0,41.0,41.0,1253,1274,sell,Mark 38,seller,-1.0,-10.5,True,early,1-2,3.0,-7.5,-15.0,2.0,-8.5,-17.0,0.5,-10.0,-20.0,-1.0,-11.5,-23.0,-1.0,-11.5,-23.0,6.0,-4.5,-9.0,-5.5,-16.0,-32.0
200400,Mark 14,Mark 38,VEV_4000,XIRECS,1252.0,1,2,trades_round_4_day_2.csv,1252.0,2,VEV_4000,1252,9,1249.0,17.0,,,1273,9,1275.0,17.0,,,1262.5,0.0,prices_round_4_day_2.csv,1249.0,1275.0,1262.0,21,26.0,26.0,0.0,1249.0,1275.0,1262.0,2004,1262.5,1262.5,1260.0,1259.0,1260.5,1264.5,1263.5,34.0,34.0,1252,1273,sell,Mark 38,seller,-1.0,-10.5,True,early,1-2,-0.0,-10.5,-10.5,-0.0,-10.5,-10.5,2.5,-8.0,-8.0,3.5,-7.0,-7.0,2.0,-8.5,-8.5,-2.0,-12.5,-12.5,-1.0,-11.5,-11.5
201500,Mark 14,Mark 38,VEV_4000,XIRECS,1248.0,1,2,trades_round_4_day_2.csv,1248.0,2,VEV_4000,1248,14,1246.0,24.0,,,1269,14,1272.0,24.0,,,1258.5,0.0,prices_round_4_day_2.csv,1246.0,1272.0,1259.0,21,38.0,38.0,0.0,1246.0,1272.0,1259.0,2015,1258.5,1257.5,1257.5,1261.0,1260.5,1268.0,1266.0,32.0,32.0,1248,1269,sell,Mark 38,seller,-1.0,-10.5,True,early,1-2,-0.0,-10.5,-10.5,1.0,-9.5,-9.5,1.0,-9.5,-9.5,-2.5,-13.0,-13.0,-2.0,-12.5,-12.5,-9.5,-20.0,-20.0,-7.5,-18.0,-18.0
202300,Mark 14,Mark 38,VEV_4000,XIRECS,1249.0,1,2,trades_round_4_day_2.csv,1249.0,2,VEV_4000,1249,11,1246.0,29.0,,,1270,11,1273.0,29.0,,,1259.5,0.0,prices_round_4_day_2.csv,1246.0,1273.0,1259.5,21,40.0,40.0,0.0,1246.0,1273.0,1259.5,2023,1260.5,1261.0,1260.5,1261.5,1258.5,1270.5,1267.0,42.0,42.0,1249,1270,sell,Mark 38,seller,-1.0,-10.5,True,early,1-2,-1.0,-11.5,-11.5,-1.5,-12.0,-12.0,-1.0,-11.5,-11.5,-2.0,-12.5,-12.5,1.0,-9.5,-9.5,-11.0,-21.5,-21.5,-7.5,-18.0,-18.0
212100,Mark 14,Mark 38,VEV_4000,XIRECS,1257.0,2,2,trades_round_4_day_2.csv,2514.0,2,VEV_4000,1257,15,1255.0,16.0,,,1279,15,1281.0,16.0,,,1268.0,0.0,prices_round_4_day_2.csv,1255.0,1281.0,1268.0,22,31.0,31.0,0.0,1255.0,1281.0,1268.0,2121,1272.5,1267.0,1267.0,1267.5,1268.5,1262.5,1258.5,38.0,36.0,1257,1279,sell,Mark 38,seller,-1.0,-11.0,True,early,1-2,-4.5,-15.5,-31.0,1.0,-10.0,-20.0,1.0,-10.0,-20.0,0.5,-10.5,-21.0,-0.5,-11.5,-23.0,5.5,-5.5,-11.0,9.5,-1.5,-3.0
231900,Mark 38,Mark 14,VEV_4000,XIRECS,1275.0,2,2,trades_round_4_day_2.csv,2550.0,2,VEV_4000,1254,7,1251.0,15.0,,,1275,7,1277.0,15.0,,,1264.5,0.0,prices_round_4_day_2.csv,1251.0,1277.0,1264.0,21,22.0,22.0,0.0,1251.0,1277.0,1264.0,2319,1264.5,1264.5,1262.0,1264.5,1265.5,1268.5,1275.0,35.0,35.0,1254,1275,buy,Mark 14,seller,-1.0,10.5,False,early,1-2,-0.0,10.5,21.0,-0.0,10.5,21.0,2.5,13.0,26.0,-0.0,10.5,21.0,-1.0,9.5,19.0,-4.0,6.5,13.0,-10.5,-0.0,-0.0
249400,Mark 38,Mark 14,VEV_4000,XIRECS,1286.0,3,2,trades_round_4_day_2.csv,3858.0,2,VEV_4000,1265,8,1262.0,28.0,,,1286,8,1289.0,28.0,,,1275.5,0.0,prices_round_4_day_2.csv,1262.0,1289.0,1275.5,21,36.0,36.0,0.0,1262.0,1289.0,1275.5,2494,1277.5,1276.5,1278.5,1276.0,1274.5,1268.0,1276.0,26.0,26.0,1265,1286,buy,Mark 14,seller,-1.0,10.5,False,early,3-5,-2.0,8.5,25.5,-1.0,9.5,28.5,-3.0,7.5,22.5,-0.5,10.0,30.0,1.0,11.5,34.5,7.5,18.0,54.0,-0.5,10.0,30.0
249800,Mark 14,Mark 38,VEV_4000,XIRECS,1267.0,2,2,trades_round_4_day_2.csv,2534.0,2,VEV_4000,1267,9,1265.0,15.0,,,1289,9,1292.0,15.0,,,1278.0,0.0,prices_round_4_day_2.csv,1265.0,1292.0,1278.5,22,24.0,24.0,0.0,1265.0,1292.0,1278.5,2498,1278.5,1277.0,1276.5,1274.0,1273.5,1265.5,1276.5,30.0,30.0,1267,1289,sell,Mark 38,seller,-1.0,-11.0,True,early,1-2,-0.5,-11.5,-23.0,1.0,-10.0,-20.0,1.5,-9.5,-19.0,4.0,-7.0,-14.0,4.5,-6.5,-13.0,12.5,1.5,3.0,1.5,-9.5,-19.0
266800,Mark 14,Mark 38,VEV_4000,XIRECS,1275.0,1,2,trades_round_4_day_2.csv,1275.0,2,VEV_4000,1275,15,1272.0,29.0,,,1296,15,1299.0,29.0,,,1285.5,0.0,prices_round_4_day_2.csv,1272.0,1299.0,1285.5,21,44.0,44.0,0.0,1272.0,1299.0,1285.5,2668,1285.5,1286.5,1285.5,1283.5,1283.0,1281.0,1273.0,38.0,38.0,1275,1296,sell,Mark 38,seller,-1.0,-10.5,True,early,1-2,-0.0,-10.5,-10.5,-1.0,-11.5,-11.5,-0.0,-10.5,-10.5,2.0,-8.5,-8.5,2.5,-8.0,-8.0,4.5,-6.0,-6.0,12.5,2.0,2.0
269700,Mark 38,Mark 14,VEV_4000,XIRECS,1288.0,1,2,trades_round_4_day_2.csv,1288.0,2,VEV_4000,1267,12,1264.0,21.0,,,1288,12,1291.0,21.0,,,1277.5,0.0,prices_round_4_day_2.csv,1264.0,1291.0,1277.5,21,33.0,33.0,0.0,1264.0,1291.0,1277.5,2697,1277.5,1278.0,1279.5,1279.0,1280.5,1275.5,1269.0,38.0,38.0,1267,1288,buy,Mark 14,seller,-1.0,10.5,False,early,1-2,-0.0,10.5,10.5,-0.5,10.0,10.0,-2.0,8.5,8.5,-1.5,9.0,9.0,-3.0,7.5,7.5,2.0,12.5,12.5,8.5,19.0,19.0
270500,Mark 38,Mark 14,VEV_4000,XIRECS,1291.0,1,2,trades_round_4_day_2.csv,1291.0,2,VEV_4000,1270,13,1267.0,25.0,,,1291,13,1294.0,25.0,,,1280.5,0.0,prices_round_4_day_2.csv,1267.0,1294.0,1280.5,21,38.0,38.0,0.0,1267.0,1294.0,1280.5,2705,1279.5,1279.0,1277.0,1280.5,1278.5,1274.0,1273.0,34.0,34.0,1270,1291,buy,Mark 14,seller,-1.0,10.5,False,early,1-2,1.0,11.5,11.5,1.5,12.0,12.0,3.5,14.0,14.0,-0.0,10.5,10.5,2.0,12.5,12.5,6.5,17.0,17.0,7.5,18.0,18.0
272900,Mark 38,Mark 14,VEV_4000,XIRECS,1290.0,3,2,trades_round_4_day_2.csv,3870.0,2,VEV_4000,1269,12,1266.0,28.0,,,1290,12,1293.0,28.0,,,1279.5,0.0,prices_round_4_day_2.csv,1266.0,1293.0,1279.5,21,40.0,40.0,0.0,1266.0,1293.0,1279.5,2729,1278.5,1279.0,1279.0,1279.5,1276.0,1269.5,1268.5,32.0,32.0,1269,1290,buy,Mark 14,seller,-1.0,10.5,False,early,3-5,1.0,11.5,34.5,0.5,11.0,33.0,0.5,11.0,33.0,-0.0,10.5,31.5,3.5,14.0,42.0,10.0,20.5,61.5,11.0,21.5,64.5
277900,Mark 14,Mark 38,VEV_4000,XIRECS,1259.0,3,2,trades_round_4_day_2.csv,3777.0,2,VEV_4000,1259,8,1257.0,30.0,,,1280,8,1283.0,30.0,,,1269.5,0.0,prices_round_4_day_2.csv,1257.0,1283.0,1270.0,21,38.0,38.0,0.0,1257.0,1283.0,1270.0,2779,1269.5,1269.5,1267.5,1273.0,1268.5,1268.5,1276.5,28.0,28.0,1259,1280,sell,Mark 38,seller,-1.0,-10.5,True,early,3-5,-0.0,-10.5,-31.5,-0.0,-10.5,-31.5,2.0,-8.5,-25.5,-3.5,-14.0,-42.0,1.0,-9.5,-28.5,1.0,-9.5,-28.5,-7.0,-17.5,-52.5
281100,Mark 38,Mark 14,VEV_4000,XIRECS,1278.0,1,2,trades_round_4_day_2.csv,1278.0,2,VEV_4000,1257,10,1254.0,24.0,,,1278,10,1281.0,24.0,,,1267.5,0.0,prices_round_4_day_2.csv,1254.0,1281.0,1267.5,21,34.0,34.0,0.0,1254.0,1281.0,1267.5,2811,1266.5,1267.5,1268.5,1269.0,1272.0,1278.0,1271.5,45.0,45.0,1257,1278,buy,Mark 14,seller,-1.0,10.5,False,early,1-2,1.0,11.5,11.5,-0.0,10.5,10.5,-1.0,9.5,9.5,-1.5,9.0,9.0,-4.5,6.0,6.0,-10.5,-0.0,-0.0,-4.0,6.5,6.5
